created_at,text
Thu May 14 16:01:01 +0000 2020, Youre welcome
Thu May 14 16:00:46 +0000 2020, Hi
Thu May 14 16:00:37 +0000 2020, Followed
Thu May 14 16:00:26 +0000 2020, Dont be sad
Thu May 14 16:00:15 +0000 2020, Yep That happened
Thu May 14 16:00:01 +0000 2020, Love u Bye
Thu May 14 15:59:50 +0000 2020,  Me too
Thu May 14 15:59:32 +0000 2020, Ok
Thu May 14 15:57:37 +0000 2020, You are good to go
Thu May 14 15:55:41 +0000 2020,  Still here
Thu May 14 15:45:50 +0000 2020,   Done
Thu May 14 15:45:27 +0000 2020, Hi
Thu May 14 15:42:59 +0000 2020, Limited time and limited cds It ends tonight but at the rate its going I dont know how much longer it will last today Almost sold out Hope that helps All for a great cause 
Thu May 14 15:41:33 +0000 2020,   Thank you
Thu May 14 15:39:22 +0000 2020, What
Thu May 14 15:39:14 +0000 2020,  All good
Thu May 14 15:38:53 +0000 2020,  Look at these beasts
Thu May 14 15:38:20 +0000 2020, We will be back
Thu May 14 15:38:12 +0000 2020, All for a good cause too
Thu May 14 15:37:56 +0000 2020, It aint that bad Happy to do it Just did the yummy ones
Thu May 14 15:36:55 +0000 2020, Love u too
Thu May 14 15:36:10 +0000 2020,   Ok
Thu May 14 15:36:00 +0000 2020, Amazing
Thu May 14 04:13:28 +0000 2020,Limited number of StuckwithU CDs signed by me and  for 24 hours starting now All proceeds to   
Thu May 14 02:06:16 +0000 2020,You asked and all for a great cause Me and   will sign a limited number of STUCKWITHU CDS ONLY FOR 24 HOURS STARTING TONIGHT AT MIDNIGHT ALL PROCEEDS GO TO  
Thu May 14 00:47:23 +0000 2020,Amazing All for   Thank you   STUCKWITHU  
Wed May 13 17:20:14 +0000 2020,grateful  for this moment Love that we are using music to give back stuckwithu is benefiting  We are matching the digital downloads the rest of the week for charity Make sure to download stuckwithu amp help us support 1st Responders 
Wed May 13 16:45:35 +0000 2020,  Ok ok Gonna sign random bundles
Wed May 13 04:54:04 +0000 2020, u know what to do  All for 
Wed May 13 04:49:16 +0000 2020, proud of this
Tue May 12 22:06:48 +0000 2020,"StuckwithU merch bundles 
 "
Tue May 12 14:58:52 +0000 2020,Today is going to be a great day
Tue May 12 14:56:49 +0000 2020,Im in too  
Mon May 11 17:01:00 +0000 2020,Its out Thanks for sending in all the stuckwithumom videos Thousands of you did Really special Made this for you guys and all the amazing moms and one special dad stuckwithu Mothers Day video is out now Thanks 
Mon May 11 16:47:01 +0000 2020,   15 minutes
Mon May 11 03:26:27 +0000 2020,stuckwithumom 10 am tomorrow All the moms and one special dad Thanks
Mon May 11 02:31:59 +0000 2020,Hope everyone had the best Mothers Day  Thank you for sending in all your stuckwithumom videos Me and the team are going to give you something special tomorrow to remember this moment stuckwithu  all for  HappyMothersDay
Sun May 10 18:53:10 +0000 2020,
Sun May 10 18:48:56 +0000 2020,Stuck with U  Single gt 
Sun May 10 16:19:50 +0000 2020,Happy Mothers Day   
Sun May 10 16:19:15 +0000 2020,Please send  your stuckwithuMom videos Happy Mothers Day 
Sat May 09 19:27:38 +0000 2020,Love this A fan sent us this  Some of our favorite movies in here Love this and wanted to load it up for you to see stuckwithuprom stuckwithu   
Sat May 09 01:31:53 +0000 2020,All the love has been amazing Working on something Keep them coming stuckwithuvideo  Not too late  thanks
Fri May 08 20:50:06 +0000 2020,Just fixed the edit on the video Can you tell what we added STUCKWITHU 
Fri May 08 16:10:08 +0000 2020,Reaction has been amazing Thank you STUCKWITHU 
Fri May 08 04:15:31 +0000 2020,STUCKWITHU OUT NOW  gt 
Fri May 08 04:01:35 +0000 2020, stuckwithu
Fri May 08 03:57:40 +0000 2020,Here we go STUCKWITHU
Fri May 08 03:08:16 +0000 2020,Here we go One hour Excited to be singing with you  
Fri May 08 03:07:51 +0000 2020,
Fri May 08 01:13:50 +0000 2020,3 hours to go  watch page is live now stuckwithu  
Thu May 07 20:10:13 +0000 2020,Tonight stuckwithu  He aint going nowhere  
Thu May 07 19:05:36 +0000 2020,Love this 
Thu May 07 16:51:15 +0000 2020,
Thu May 07 16:03:37 +0000 2020,12 hours to go stuckwithu and stuckwithuvideo out tonight at midnight Proceeds to a great cause Thanks    
Thu May 07 04:05:04 +0000 2020,In 24 hours stuckwithu Stuckwithumusicvideo 
Wed May 06 20:46:17 +0000 2020,2 days until stuckwithu  
Tue May 05 20:09:55 +0000 2020,Hey everyone my Allinchallenge auction is about to expire Who am I coming to see 
Tue May 05 18:22:56 +0000 2020,3 days stuckwithu 
Mon May 04 17:14:20 +0000 2020,4 days until stuckwithu  
Mon May 04 16:14:22 +0000 2020,Sharing our quarantine with you guys TheBiebersonWatch ep 1 on my Facebook  
Sun May 03 17:16:22 +0000 2020,5 days stuckwithu  
Fri May 01 22:10:38 +0000 2020,
Fri May 01 22:10:37 +0000 2020,"StuckwithU StuckwithUVideo  
 "
Fri May 01 17:06:48 +0000 2020,Check back later today for the instrumental so you can be a part of this
Fri May 01 17:06:33 +0000 2020,Working with our family at  and  proceeds from the sales and streams of StuckwithU will fund grants and scholarships for children of first responders who have been impacted by COVID19 in partnership with the First Responders Childrens Foundation 
Fri May 01 17:06:12 +0000 2020,Here is the announcement Very excited because we have finally done it And its really good Im releasing a new song StuckwithU with my friend  next Friday on May 8th  
Thu Apr 30 20:26:29 +0000 2020,Special announcement tomorrow at 10 am pst 
Mon Apr 20 18:50:20 +0000 2020,It already is 
Sat Apr 18 17:36:09 +0000 2020, Forever
Sat Apr 18 17:35:46 +0000 2020,Just amazing So grateful Thank you so much Love mybeliebers  BieberVirtualConcert
Sat Apr 18 17:25:58 +0000 2020, Hi
Sat Apr 18 17:25:05 +0000 2020, I am
Sat Apr 18 17:24:06 +0000 2020,Everything is gonna be alright  BieberVirtualConcert thank you
Sat Apr 18 17:23:32 +0000 2020, Yes I am
Sat Apr 18 17:23:14 +0000 2020, A lot of memories right now Across the ocean across the sea 
Sat Apr 18 17:21:11 +0000 2020,
Sat Apr 18 17:20:47 +0000 2020, Me too
Sat Apr 18 17:20:17 +0000 2020, Sorry I took so long
Sat Apr 18 17:18:41 +0000 2020, We will be back
Sat Apr 18 17:18:15 +0000 2020, Very much so Thank you Love you all
Sat Apr 18 17:18:02 +0000 2020, Yep
Sat Apr 18 17:17:53 +0000 2020, They always do
Sat Apr 18 17:16:56 +0000 2020, Love it
Sat Apr 18 17:16:39 +0000 2020,  I see you guys
Sat Apr 18 17:16:10 +0000 2020, Yes
Sat Apr 18 17:16:05 +0000 2020, Me too beliebers
Sat Apr 18 17:15:35 +0000 2020, Accepted
Sat Apr 18 17:14:54 +0000 2020, You made it
Sat Apr 18 17:14:37 +0000 2020, I hear you
Sat Apr 18 17:14:11 +0000 2020, Yep
Sat Apr 18 17:13:57 +0000 2020, Me Followed
Sat Apr 18 17:13:17 +0000 2020, Yep
Sat Apr 18 17:12:01 +0000 2020, Wow
Sat Apr 18 17:08:04 +0000 2020, Lol
Sat Apr 18 17:04:26 +0000 2020,Sorry Im late to the party Thanks for the heads up   You are all amazing Thanks so much BieberVirtualConcert mybeliebers 
Sat Apr 18 17:03:14 +0000 2020,As long as you la la la la love me BIEBER2020VirtualConcert
Sat Apr 18 06:29:59 +0000 2020,Im excited
Thu Apr 16 17:26:28 +0000 2020,Ive accepted the ALLINCHALLENGE Help us feed the hungry during this challenging time Go to  to donate for a chance to have me fly to your town and sing OLLG to you Thanks 
Thu Apr 16 01:50:14 +0000 2020,About to watch DAVEFXX  Im on it
Wed Apr 15 21:37:38 +0000 2020,Can u intentionschallenge 
Wed Apr 15 21:35:27 +0000 2020,intentionschallenge 
Wed Apr 15 16:57:21 +0000 2020,Tonight Im throwing a house party on  
Tue Apr 14 19:39:37 +0000 2020,Ive accepted the ALLINCHALLENGE Help me feed the hungry during this challenging time Go to  to donate for a chance to have me fly to your town and sing OLLG to you Thanks 
Tue Apr 14 18:27:36 +0000 2020,intentionschallenge
Mon Apr 13 17:46:27 +0000 2020,Thanks 
Mon Apr 13 17:45:29 +0000 2020,Thanks 
Fri Apr 10 16:05:33 +0000 2020,Habitual nature video  
Fri Apr 10 06:06:22 +0000 2020,INTENTIONS 
Wed Apr 08 16:17:28 +0000 2020,ChangesTheMovement Yummy  remix  
Wed Apr 08 15:28:27 +0000 2020,For your quarentine   
Mon Apr 06 16:15:53 +0000 2020,ChangesTheMovement AtLeastForNow  
Fri Apr 03 16:37:24 +0000 2020,Everyone be safe out there
Fri Apr 03 16:35:31 +0000 2020,
Fri Apr 03 04:04:39 +0000 2020,"Changes nature video 
 "
Wed Apr 01 20:31:09 +0000 2020,Love her 
Wed Apr 01 17:19:22 +0000 2020,The health and safety of my fans team cast and crew is the most important thing for me The world is a scary place but we will all figure this out together We held on to these dates as long as we could and I cannot wait to see all of you in person as soon as I can Be safe 
Wed Apr 01 16:45:37 +0000 2020,ChangesTheMovement ThatsWhatLoveIs  
Mon Mar 30 16:08:53 +0000 2020,ChangesTheMovement Confirmation  
Thu Mar 26 04:06:07 +0000 2020, 
Wed Mar 25 16:17:11 +0000 2020,ChangesTheMovement Changes  
Tue Mar 24 19:03:10 +0000 2020,Loving these intentions tik toks
Tue Mar 24 04:05:14 +0000 2020,Gonna be putting up some compilations for you guys Tuesdays and Thursdays Here is the first one  
Mon Mar 23 16:05:35 +0000 2020,ChangesTheMovement ETA  
Sun Mar 22 14:31:30 +0000 2020, Thanks
Sun Mar 22 14:31:22 +0000 2020,Please 
Sun Mar 22 14:20:30 +0000 2020,Congrats bro  
Thu Mar 19 17:42:32 +0000 2020,Something to watch Hope it helps  
Thu Mar 19 04:03:27 +0000 2020,You asked for it Intentions acoustic for the changes album Now stay inside   
Wed Mar 18 21:47:48 +0000 2020,Hope the music helps  CHANGES 
Wed Mar 18 16:09:17 +0000 2020,ChangesTheMovement GetMe  
Mon Mar 16 16:08:40 +0000 2020,ChangesTheMovement Available  
Sun Mar 15 19:00:01 +0000 2020,Everyone please be safe out there 
Fri Mar 13 07:11:56 +0000 2020,
Wed Mar 11 16:24:34 +0000 2020,ChangesTheMovement SecondEmotion  
Wed Mar 11 16:23:22 +0000 2020,ChangesTheMovement RunningOver  
Tue Mar 10 15:20:30 +0000 2020,New nature music video for Available on   
Tue Mar 10 15:04:25 +0000 2020,
Mon Mar 09 16:15:29 +0000 2020,ChangesTheMovement TakeItOutOnMe  
Mon Mar 09 16:15:11 +0000 2020,ChangesTheMovement Forever  
Sun Mar 08 15:42:20 +0000 2020,Have the most amazing day
Sun Mar 08 15:42:05 +0000 2020,Please help raise money for tornado recovery in Nashville 100 of the profits will be donated to the relief efforts Grab your shirt at  or visit  
Sat Mar 07 15:24:38 +0000 2020,I mean it 
Thu Mar 05 00:42:53 +0000 2020,Yep  new show DAVE premieres tonight on   This pic is for you Dicky 
Wed Mar 04 17:26:52 +0000 2020,ChangesTheMovement comearoundme  
Wed Mar 04 17:26:26 +0000 2020,ChangesTheMovement Intentions  
Wed Mar 04 17:25:26 +0000 2020,ChangesTheMovement continues today with Intentions and comearoundme Thank you to the entire dance community 
Wed Mar 04 15:50:05 +0000 2020,When you follow someone into a party and hope no one notices you werent invited 
Wed Mar 04 15:49:01 +0000 2020,Thanks 
Wed Mar 04 15:46:07 +0000 2020,Love you   We got to get everyone on your level 
Wed Mar 04 06:25:04 +0000 2020,Thanks for watching it JustinBieberSeasons  
Tue Mar 03 17:17:00 +0000 2020,Sending love to Nashville
Tue Mar 03 15:32:58 +0000 2020,Having so much fun on  all this week Love her 
Tue Mar 03 15:09:52 +0000 2020,Exclusive nature video for habitual on  now   
Mon Mar 02 17:14:12 +0000 2020,CHANGES THE MOVEMENT STARTS NOW allaroundme and habitual gt  
Mon Mar 02 17:13:45 +0000 2020,CHANGES THE MOVEMENT STARTS NOW allaroundme and habitual gt  
Mon Mar 02 16:55:12 +0000 2020,Today 
Mon Mar 02 16:52:12 +0000 2020,ChangesTheMovement starts in 10 minutes Thanks 
Sat Feb 29 16:01:21 +0000 2020,
Sat Feb 29 16:00:42 +0000 2020,
Fri Feb 28 22:07:19 +0000 2020, thank you so much 
Fri Feb 28 19:47:44 +0000 2020,Here we go As promised teamed up with my friend and choreographer  to make a visual album to Changes ChangesTheMovement starts next week every Monday and Wednesday noon est on my YouTube every week Thank you to the entire dance community 
Fri Feb 28 14:57:30 +0000 2020,Its Friday 
Thu Feb 27 16:30:40 +0000 2020,THE FINALE  
Thu Feb 27 16:25:31 +0000 2020,Honored to be nominated for 3  with my friends  
Thu Feb 27 04:04:10 +0000 2020,FOLLOW ALONG AS WE PREPARE FOR TOUR LIFE 
Thu Feb 27 02:51:12 +0000 2020,How do you guys like the Finale of the seasons doc
Thu Feb 27 02:50:32 +0000 2020,Love hearing Intentions on the radio  Thank you
Wed Feb 26 17:28:42 +0000 2020,The BIG FINALE IS OUT NOW on   JustinBieberSeasons final episode 10 out now  
Wed Feb 26 16:02:27 +0000 2020,Big FINALE of JustinBieberSeasons today on   This was so amazing to see Thanks for showing love  
Wed Feb 26 15:58:11 +0000 2020,Thank you King and to the entire Presley family 
Tue Feb 25 21:14:27 +0000 2020,What would you do with a free year of  See you soon ChangesTour 
Tue Feb 25 14:21:28 +0000 2020,New nature music video for CHANGES on  Now  
Mon Feb 24 17:09:19 +0000 2020, 
Mon Feb 24 15:11:16 +0000 2020,Super grateful for this past week with changes This week is the big finale of JustinBieberSeasons and another music video from changes on  and I think I might give you a visual album
Mon Feb 24 01:54:51 +0000 2020,
Mon Feb 24 01:54:24 +0000 2020,Grateful 
Mon Feb 24 01:54:11 +0000 2020,SundayService 
Sun Feb 23 16:35:43 +0000 2020,Today is a great day
Sun Feb 23 07:37:41 +0000 2020, Got u
Sun Feb 23 07:36:52 +0000 2020,What is your favorite piece of content from changes this past week Zane interview Seasons doc The music Music videos What
Sun Feb 23 07:35:54 +0000 2020, Got u
Sun Feb 23 07:35:42 +0000 2020, Beliebers
Sun Feb 23 07:35:18 +0000 2020,Need a new tv show to watch
Sun Feb 23 07:14:45 +0000 2020, Its happening
Sun Feb 23 04:09:33 +0000 2020,   Grateful
Sun Feb 23 04:08:59 +0000 2020,Thank you 
Sun Feb 23 04:05:17 +0000 2020,My guys from  out here killing it Congrats fellas
Sat Feb 22 00:35:23 +0000 2020,Thank you 
Fri Feb 21 07:14:55 +0000 2020,Eat up LateLateBieber changes 
Thu Feb 20 23:38:20 +0000 2020, Thank you
Thu Feb 20 06:58:42 +0000 2020,LateLateBieber
Thu Feb 20 01:30:54 +0000 2020,
Wed Feb 19 20:53:13 +0000 2020,Thanks UK miss u guys  
Wed Feb 19 17:11:41 +0000 2020,EPISODE 8 of JustinBieberSeasons is out today on   Only 2 left to go  
Wed Feb 19 16:23:02 +0000 2020,What are your favorites today Mine is habitual and intentions today Changes everyday 
Wed Feb 19 16:22:03 +0000 2020, Thanks
Wed Feb 19 16:07:23 +0000 2020, Im in
Wed Feb 19 16:04:24 +0000 2020,Love this guy  CarpoolKaraoke 
Wed Feb 19 16:03:56 +0000 2020,countryremix  
Wed Feb 19 06:44:19 +0000 2020, 
Wed Feb 19 06:38:37 +0000 2020, legend 
Wed Feb 19 06:38:02 +0000 2020, 
Wed Feb 19 06:32:20 +0000 2020, Exactly
Wed Feb 19 05:05:16 +0000 2020,Like my accent
Wed Feb 19 05:01:41 +0000 2020,countryremix  yummy just a little fun with the fellas 
Wed Feb 19 02:11:32 +0000 2020,Had some fun the other night in the studio with   Made a countryremix of yummy Dropping it at midnight tonight  
Tue Feb 18 17:24:20 +0000 2020,We back CHANGESTOUR 
Tue Feb 18 16:57:26 +0000 2020, Grateful
Tue Feb 18 16:53:10 +0000 2020,We back changesTour 
Tue Feb 18 16:50:56 +0000 2020,  Thank you
Tue Feb 18 15:20:38 +0000 2020, I got more than that coming CHANGES
Tue Feb 18 15:16:25 +0000 2020,  Thanks
Tue Feb 18 15:15:41 +0000 2020,Dropping a new video from changes every Tuesday for the next 4 weeks with   Today is eta
Tue Feb 18 15:12:17 +0000 2020,
Tue Feb 18 02:52:17 +0000 2020,Made a little visual for eta with  comes out tomorrow changes
Tue Feb 18 01:09:11 +0000 2020,
Tue Feb 18 00:51:44 +0000 2020,Appreciate everyone involved changes 
Mon Feb 17 23:02:42 +0000 2020,Just finished a 2 hour meeting about goals and this Changes Tour This is going to be incredible
Mon Feb 17 17:09:41 +0000 2020,Episode 7 of JustinBieberSeasons is out now   
Mon Feb 17 16:16:03 +0000 2020, 
Sun Feb 16 22:49:42 +0000 2020, Nice
Sun Feb 16 22:48:25 +0000 2020,Mustachio went on holiday
Sun Feb 16 19:42:24 +0000 2020,Thank you  for bringing all of us the SpotifyHouseOfChanges So ready for this CHANGES TOUR  
Sun Feb 16 16:20:24 +0000 2020,I have no idea what he is saying but I know I appreciate it Glad you liked the box  Oh and here is the box 
Sun Feb 16 15:43:42 +0000 2020,Good morning I dont know why but I love this video 
Sun Feb 16 15:39:53 +0000 2020,Appreciate all of you so much for showing love to CHANGES Means a lot to me to share something so honest after all this time Hope it helps Thanks  
Sun Feb 16 15:38:00 +0000 2020, Thanks You get it
Sun Feb 16 15:37:09 +0000 2020, Mustachio is real
Sun Feb 16 15:36:48 +0000 2020, Love this guy for creating a real safe space
Sun Feb 16 15:36:28 +0000 2020, Thank you China
Sun Feb 16 15:35:31 +0000 2020, Thanks you are now a part of it
Sun Feb 16 15:35:14 +0000 2020, Wow Appreciate all of you
Sun Feb 16 01:05:47 +0000 2020,
Sun Feb 16 00:54:12 +0000 2020,What is your favorite song on the album Tag changes
Sat Feb 15 19:13:48 +0000 2020,Who got to  for the  exclusive posters in the Changes album 
Sat Feb 15 19:06:38 +0000 2020,   changes this a real one Thanks Zane
Sat Feb 15 18:15:11 +0000 2020,New interview with my friend  out now on   We addressed a lot of important topics Appreciate him CHANGES 
Sat Feb 15 17:29:12 +0000 2020, Thanks
Sat Feb 15 17:16:56 +0000 2020, Loved this
Sat Feb 15 16:54:49 +0000 2020, Thanks
Sat Feb 15 16:49:20 +0000 2020, Happy valentines
Sat Feb 15 16:48:57 +0000 2020, Thanks
Sat Feb 15 16:45:02 +0000 2020,        Thank you Means a lot
Sat Feb 15 16:43:12 +0000 2020, Thanks
Sat Feb 15 16:36:27 +0000 2020,New snapchat filter from changes featuring forever and Ricardo is out now Thanks  
Sat Feb 15 16:18:50 +0000 2020,Loved this 
Sat Feb 15 08:36:51 +0000 2020, Thanks
Sat Feb 15 08:36:40 +0000 2020, Never leave the chair
Sat Feb 15 06:05:18 +0000 2020, Appreciate  so much
Sat Feb 15 05:11:11 +0000 2020,Thank you   That was amazing houseofchanges
Fri Feb 14 23:49:26 +0000 2020,We were so close to making this the album cover 
Fri Feb 14 23:42:22 +0000 2020,Heading to see the  changes house
Fri Feb 14 23:09:48 +0000 2020, True
Fri Feb 14 23:09:40 +0000 2020, Appreciate it
Fri Feb 14 23:09:22 +0000 2020, Thanks
Fri Feb 14 23:09:14 +0000 2020, Yep
Fri Feb 14 23:09:09 +0000 2020,  Yeah
Fri Feb 14 23:08:58 +0000 2020,  Thank you
Fri Feb 14 20:28:47 +0000 2020, Appreciate it
Fri Feb 14 20:27:07 +0000 2020, Thanks
Fri Feb 14 20:08:04 +0000 2020, Dont worry Im coming
Fri Feb 14 19:47:37 +0000 2020,On sale now Click here gt  
Fri Feb 14 18:46:02 +0000 2020,Happy Valentines Day CHANGESOUTNOW   ChangesTour ON SALE NOW TOO  
Fri Feb 14 18:44:11 +0000 2020, Nice Tickets on sale now See you soon
Fri Feb 14 18:43:58 +0000 2020, Im feeling it I will always have yours too
Fri Feb 14 18:33:32 +0000 2020, Those posters are only at  right now Exclusive from my underwear campaign Different posters in different albums Thanks
Fri Feb 14 17:08:16 +0000 2020,ChangesTour on sale noon local Lets go 
Fri Feb 14 16:10:16 +0000 2020,Thank you for all the amazing love on CHANGES Excited to see you all out on the Tour CHANGESTOUR GOES ON SALE IN 1 hour 
Fri Feb 14 05:02:29 +0000 2020,CHANGESOUTNOW  
Fri Feb 14 05:02:29 +0000 2020,CHANGESOUTNOW  
Fri Feb 14 04:50:27 +0000 2020,10 minutes until my album CHANGES Thank you   clever     for being a part of it 
Fri Feb 14 04:41:29 +0000 2020, Noticed
Fri Feb 14 04:41:19 +0000 2020,20 minutes until the CHANGES ALBUM and tomorrow at Noon local the CHANGES TOUR goes on sale All the hits See you out there Thanks 
Fri Feb 14 04:30:46 +0000 2020, Yeah
Fri Feb 14 04:30:38 +0000 2020, Thank you too
Fri Feb 14 04:30:30 +0000 2020, Glad to be back
Fri Feb 14 04:30:12 +0000 2020,30 minutes until CHANGES
Fri Feb 14 04:29:59 +0000 2020, Here we go
Fri Feb 14 04:29:34 +0000 2020, All of them
Fri Feb 14 04:29:20 +0000 2020, See u on the tour
Fri Feb 14 04:29:08 +0000 2020, Thanks so much
Fri Feb 14 04:28:28 +0000 2020, Thank you
Fri Feb 14 04:16:03 +0000 2020, Thanks Love you
Fri Feb 14 04:15:05 +0000 2020, Yes it is changes
Fri Feb 14 04:14:37 +0000 2020, Really
Fri Feb 14 04:13:13 +0000 2020, Ok
Fri Feb 14 04:12:35 +0000 2020, Yes
Fri Feb 14 04:11:59 +0000 2020, Me too
Fri Feb 14 04:03:08 +0000 2020,Yes Just ONE HOUR until CHANGES 
Fri Feb 14 04:02:32 +0000 2020,Finishing up some exclusive Merch designs just for release week for you guys
Fri Feb 14 03:48:42 +0000 2020, Yep
Fri Feb 14 03:47:35 +0000 2020, Love you
Fri Feb 14 03:47:26 +0000 2020, Where is he now
Fri Feb 14 03:46:48 +0000 2020, Air hug
Fri Feb 14 03:46:37 +0000 2020,
Fri Feb 14 03:46:09 +0000 2020, And Im gonna show love this week
Fri Feb 14 03:45:35 +0000 2020, Hmmmm
Fri Feb 14 03:45:20 +0000 2020,  Me
Fri Feb 14 03:45:13 +0000 2020, Yeah Im so pissed
Fri Feb 14 03:39:34 +0000 2020, Its gonna be an amazing show
Fri Feb 14 03:39:14 +0000 2020, Yeah changes is coming really soon
Fri Feb 14 03:38:45 +0000 2020, Being so honest
Fri Feb 14 03:38:16 +0000 2020, You guys make it better mybeliebers
